userid,probability
55597,0.110306344926
55598,0.0165038257837
55599,0.111921817064
55600,0.0893424376845
55601,0.126999646425
55602,0.184164300561
55603,0.180798977613
55604,0.0557324811816
55605,0.0965165421367
55606,0.0582260340452
55607,0.0119213778526
55608,0.0441448949277
55609,0.182386532426
55610,0.126724079251
55611,0.403903931379
55612,0.0344787240028
55613,0.148558825254
55614,0.0455970019102
55615,0.155665516853
55616,0.0665955767035
55617,0.0208689719439
55618,0.22468598187
55619,0.286531865597
55620,0.0730750858784
55621,0.0544779933989
55622,0.0897032469511
55623,0.286088764668
55624,0.0893822908401
55625,0.0222050324082
55626,0.229244992137
55627,0.292248636484
55628,0.0742084011436
55629,0.107167169452
55630,0.093560680747
55631,0.0625455081463
55632,0.0211757160723
55633,0.100929155946
55634,0.287489593029
55635,0.0765303447843
55636,0.148188814521
55637,0.0983486399055
55638,0.149318873882
55639,0.0951510965824
55640,0.0459064394236
55641,0.445481598377
55642,0.116093836725
55643,0.111887477338
55644,0.120264269412
55645,0.126995012164
55646,0.106349542737
55647,0.589030206203
55648,0.0157463084906
55649,0.0839638337493
55650,0.133362933993
55651,0.106711499393
55652,0.113399237394
55653,0.13270419836
55654,0.248074397445
55655,0.156024351716
55656,0.124516412616
55657,0.0902495160699
55658,0.0377488359809
55659,0.164983451366
55660,0.0841032043099
55661,0.161863476038
55662,0.180643454194
55663,0.0669899582863
55664,0.111709348857
55665,0.121328167617
55666,0.0620229877532
55667,0.317039847374
55668,0.0120759736747
55669,0.31306552887
55670,0.172928392887
55671,0.169548407197
55672,0.0432656556368
55673,0.0880834907293
55674,0.123342514038
55675,0.209400966763
55676,0.0878586247563
55677,0.118936061859
55678,0.0459355935454
55679,0.0826346576214
55680,0.0481159761548
55681,0.0330501869321
55682,0.123529329896
55683,0.178037241101
55684,0.128566145897
55685,0.282974213362
55686,0.157507434487
55687,0.143591269851
55688,0.242149636149
55689,0.102128967643
55690,0.0964041575789
55691,0.0546250157058
55692,0.140328213573
55693,0.105108723044
55694,0.181002825499
55695,0.140162020922
55696,0.016362560913
55697,0.157800346613
55698,0.179339617491
55699,0.0566133111715
55700,0.225249528885
55701,0.102564446628
55702,0.0216178689152
55703,0.0750471130013
55704,0.02398885414
55705,0.0537416599691
55706,0.168027102947
55707,0.0757421478629
55708,0.0755299702287
55709,0.152965918183
55710,0.130174264312
55711,0.173110440373
55712,0.122012138367
55713,0.186793863773
55714,0.0431772060692
55715,0.0334924571216
55716,0.133877873421
55717,0.035716753453
55718,0.0219414066523
55719,0.266420692205
55720,0.0278970971704
55721,0.0498208776116
55722,0.169280305505
55723,0.073088593781
55724,0.059337541461
55725,0.0620534792542
55726,0.286616444588
55727,0.200225278735
55728,0.354078501463
55729,0.0460844598711
55730,0.0228848550469
55731,0.0540369004011
55732,0.120755746961
55733,0.0394099764526
55734,0.198644712567
55735,0.138602420688
55736,0.189016252756
55737,0.121023789048
55738,0.201917469501
55739,0.071631282568
55740,0.0733347088099
55741,0.110081151128
55742,0.0453130714595
55743,0.0245273020118
55744,0.0342704877257
55745,0.207750216126
55746,0.137625858188
55747,0.0501530058682
55748,0.100298047066
55749,0.0885045081377
55750,0.0279782935977
55751,0.0642980858684
55752,0.22264701128
55753,0.121887870133
55754,0.0486722327769
55755,0.0528261736035
55756,0.11806166172
55757,0.140361383557
55758,0.0369450002909
55759,0.0568283908069
55760,0.162274956703
55761,0.0257332213223
55762,0.0869409218431
55763,0.163358837366
55764,0.120956301689
55765,0.498377472162
55766,0.0719031989574
55767,0.21607875824
55768,0.259610891342
55769,0.0779293477535
55770,0.0954923257232
55771,0.127138331532
55772,0.121094256639
55773,0.0600817203522
55774,0.154984384775
55775,0.179810851812
55776,0.0385838076472
55777,0.0698616579175
55778,0.182666152716
55779,0.344646245241
55780,0.0598428100348
55781,0.211152106524
55782,0.0776887759566
55783,0.0376830138266
55784,0.175652012229
55785,0.026239451021
55786,0.046878118068
55787,0.0356341414154
55788,0.0808074250817
55789,0.0641111359
55790,0.078238658607
55791,0.103293903172
55792,0.22371353209
55793,0.100499376655
55794,0.410907119513
55795,0.0924890115857
55796,0.123113512993
55797,0.230092972517
55798,0.150830984116
55799,0.066483668983
55800,0.321392655373
55801,0.073362454772
55802,0.172422289848
55803,0.529296517372
55804,0.0762974843383
55805,0.140031695366
55806,0.144567623734
55807,0.0871227830648
55808,0.112637348473
55809,0.116166993976
55810,0.148909181356
55811,0.116235680878
55812,0.119243875146
55813,0.0330751352012
55814,0.131985008717
55815,0.219071611762
55816,0.175606817007
55817,0.145993575454
55818,0.0771642029285
55819,0.168731927872
55820,0.0433666110039
55821,0.214022070169
55822,0.238209620118
55823,0.215446859598
55824,0.111577689648
55825,0.0393529944122
55826,0.360940754414
55827,0.0201192349195
55828,0.213033407927
55829,0.0806406736374
55830,0.0115348072723
55831,0.231977686286
55832,0.0127650452778
55833,0.0881309956312
55834,0.0553529113531
55835,0.163488104939
55836,0.0412493422627
55837,0.100597023964
55838,0.03486591205
55839,0.203787714243
55840,0.0818752348423
55841,0.141099825501
55842,0.170103862882
55843,0.174003988504
55844,0.110527411103
55845,0.116139158607
55846,0.0484190843999
55847,0.0340838059783
55848,0.0822625234723
55849,0.0660652965307
55850,0.069691427052
55851,0.0228757280856
55852,0.129422143102
55853,0.0702264532447
55854,0.20972186327
55855,0.0577359832823
55856,0.072838678956
55857,0.0511769764125
55858,0.141113445163
55859,0.184777542949
55860,0.0863434150815
55861,0.0629960373044
55862,0.0244977846742
55863,0.139252468944
55864,0.119616277516
55865,0.161455929279
55866,0.168449267745
