userid,probability
55597,0.152000263333
55598,0.0224571786821
55599,0.0970076024532
55600,0.0767705142498
55601,0.108840145171
55602,0.150126099586
55603,0.155199468136
55604,0.0716462060809
55605,0.080815538764
55606,0.0779217258096
55607,0.0176217984408
55608,0.101921014488
55609,0.17758564651
55610,0.147427842021
55611,0.344508469105
55612,0.0490331016481
55613,0.114886768162
55614,0.106673687696
55615,0.113456293941
55616,0.110005922616
55617,0.0244748387486
55618,0.163909271359
55619,0.207178384066
55620,0.0282856728882
55621,0.117935292423
55622,0.109311804175
55623,0.364722907543
55624,0.172818601131
55625,0.0642370209098
55626,0.243742480874
55627,0.240271434188
55628,0.0969959422946
55629,0.11837220192
55630,0.113523632288
55631,0.057036139071
55632,0.0344800241292
55633,0.109351113439
55634,0.237910553813
55635,0.0834447667003
55636,0.191954895854
55637,0.129034414887
55638,0.139604687691
55639,0.11630358547
55640,0.0863230451941
55641,0.385107338428
55642,0.076384536922
55643,0.0743851214647
55644,0.137657627463
55645,0.111426174641
55646,0.090238198638
55647,0.585258305073
55648,0.0663211792707
55649,0.108699910343
55650,0.11552977562
55651,0.107560694218
55652,0.0999574735761
55653,0.134780704975
55654,0.191138923168
55655,0.130816146731
55656,0.108170509338
55657,0.149466305971
55658,0.0834353789687
55659,0.206733465195
55660,0.114213652909
55661,0.114778377116
55662,0.129046350718
55663,0.0943372175097
55664,0.143364861608
55665,0.130519270897
55666,0.104632720351
55667,0.331390202045
55668,0.0315274372697
55669,0.31616923213
55670,0.168626606464
55671,0.102026067674
55672,0.0967668294907
55673,0.100993014872
55674,0.101567365229
55675,0.210587710142
55676,0.0929697081447
55677,0.117809846997
55678,0.071442887187
55679,0.0791159123182
55680,0.140037342906
55681,0.0434835441411
55682,0.220169186592
55683,0.146408855915
55684,0.129441127181
55685,0.342347323895
55686,0.157004117966
55687,0.133248791099
55688,0.322284936905
55689,0.14590498805
55690,0.0861146971583
55691,0.0335817225277
55692,0.231782510877
55693,0.118437878788
55694,0.215626940131
55695,0.10061314702
55696,0.0240745004267
55697,0.0433009006083
55698,0.178441211581
55699,0.0725397318602
55700,0.350154399872
55701,0.117156989872
55702,0.0711708664894
55703,0.264710813761
55704,0.0432011075318
55705,0.155932962894
55706,0.188747406006
55707,0.0669688880444
55708,0.0985381305218
55709,0.131913423538
55710,0.0941877886653
55711,0.139022514224
55712,0.069948323071
55713,0.163454189897
55714,0.0363199710846
55715,0.120756536722
55716,0.138868406415
55717,0.0400151908398
55718,0.0261830687523
55719,0.186274915934
55720,0.0343550927937
55721,0.0657471269369
55722,0.103613801301
55723,0.0778378620744
55724,0.0813600867987
55725,0.0730350986123
55726,0.242247566581
55727,0.202627018094
55728,0.29649540782
55729,0.0705371201038
55730,0.0571470186114
55731,0.0903693065047
55732,0.120442591608
55733,0.0558882057667
55734,0.0904941931367
55735,0.143396645784
55736,0.188168212771
55737,0.11180023849
55738,0.185785979033
55739,0.0828553363681
55740,0.086444824934
55741,0.114399492741
55742,0.0517313741148
55743,0.0503302365541
55744,0.0980180948973
55745,0.162613347173
55746,0.11349748075
55747,0.0698099583387
55748,0.0948156267405
55749,0.0739134028554
55750,0.0349388085306
55751,0.0697655975819
55752,0.193378895521
55753,0.155146479607
55754,0.0490208156407
55755,0.0712682530284
55756,0.120509147644
55757,0.112475283444
55758,0.0757669508457
55759,0.072011269629
55760,0.142124667764
55761,0.0633021071553
55762,0.105362452567
55763,0.142337113619
55764,0.125423625112
55765,0.512447535992
55766,0.077458307147
55767,0.196085825562
55768,0.23519384861
55769,0.0827608108521
55770,0.112398803234
55771,0.0537810996175
55772,0.110957227647
55773,0.0645043924451
55774,0.147152855992
55775,0.240067705512
55776,0.0427669584751
55777,0.0645551607013
55778,0.161302179098
55779,0.372568964958
55780,0.052575327456
55781,0.241963073611
55782,0.0891225710511
55783,0.0458709783852
55784,0.112231954932
55785,0.083057500422
55786,0.0848738327622
55787,0.0689426586032
55788,0.0947264507413
55789,0.0583712048829
55790,0.0697390958667
55791,0.123583987355
55792,0.221638843417
55793,0.10568960011
55794,0.194511801004
55795,0.104103162885
55796,0.106878295541
55797,0.175500825047
55798,0.146374642849
55799,0.0964143797755
55800,0.293590843678
55801,0.0520464368165
55802,0.157405525446
55803,0.541200459003
55804,0.140380635858
55805,0.158131271601
55806,0.119540035725
55807,0.115415230393
55808,0.122466638684
55809,0.140787109733
55810,0.206915572286
55811,0.0937739163637
55812,0.119766660035
55813,0.0447961725295
55814,0.105345487595
55815,0.232587218285
55816,0.166049346328
55817,0.133591532707
55818,0.172213062644
55819,0.297313988209
55820,0.0701636224985
55821,0.203176394105
55822,0.210071519017
55823,0.204473003745
55824,0.0841532796621
55825,0.0274447910488
55826,0.225096419454
55827,0.0317854657769
55828,0.250477194786
55829,0.0714151859283
55830,0.0220612362027
55831,0.197475939989
55832,0.0281376168132
55833,0.0863564237952
55834,0.104253329337
55835,0.125424265862
55836,0.0519594363868
55837,0.0679004490376
55838,0.0490717552602
55839,0.144581153989
55840,0.0768645331264
55841,0.117930106819
55842,0.108908176422
55843,0.164588734508
55844,0.119648635387
55845,0.140963420272
55846,0.084778316319
55847,0.0754839852452
55848,0.108274586499
55849,0.0639264732599
55850,0.119952574372
55851,0.0608503818512
55852,0.0978268235922
55853,0.0719518810511
55854,0.211651831865
55855,0.0386342853308
55856,0.139157608151
55857,0.0345490574837
55858,0.137430429459
55859,0.120843097568
55860,0.0787781476974
55861,0.0484874211252
55862,0.049744002521
55863,0.111636072397
55864,0.117162652314
55865,0.113773927093
55866,0.17035394907
55867,0.0982169806957
55868,0.121048741043
55869,0.0635258480906
55870,0.0856270939112
55871,0.0521858967841
55872,0.0454072281718
55873,0.314378798008
55874,0.030168723315
55875,0.184548661113
55876,0.110905922949
55877,0.127528980374
55878,0.0437941886485
55879,0.129124611616
55880,0.131306111813
55881,0.172320529819
55882,0.262820273638
55883,0.165527805686
55884,0.18067394197
55885,0.129848584533
55886,0.202593401074
55887,0.0320453643799
55888,0.217394694686
55889,0.166487291455
55890,0.129804074764
55891,0.125239536166
55892,0.049061499536
55893,0.180317774415
55894,0.0180944427848
55895,0.36747610569
55896,0.202952727675
55897,0.0541472770274
55898,0.0879336744547
55899,0.134229749441
55900,0.139591053128
55901,0.113073401153
55902,0.11729888618
55903,0.0662267208099
55904,0.126281812787
55905,0.103193342686
55906,0.144489437342
55907,0.0755634903908
55908,0.0371051691473
55909,0.0737310051918
55910,0.11419570446
55911,0.13384988904
55912,0.0445732139051
55913,0.102887094021
55914,0.099363014102
55915,0.0735736638308
55916,0.211809545755
55917,0.142592817545
55918,0.0763526707888
55919,0.0832141265273
55920,0.026635453105
55921,0.0976849272847
55922,0.0505752898753
55923,0.105808801949
55924,0.0229200720787
55925,0.0738257318735
55926,0.0702895000577
55927,0.026081552729
55928,0.189910426736
55929,0.120330236852
55930,0.262635827065
55931,0.108277961612
55932,0.0760984420776
55933,0.288795739412
55934,0.154098317027
55935,0.26121327281
55936,0.140924558043
55937,0.0891650468111
55938,0.178927138448
55939,0.0850712060928
55940,0.0689069181681
55941,0.154240205884
55942,0.0928083509207
55943,0.0984443277121
55944,0.0505645573139
55945,0.0386008359492
55946,0.0789762735367
55947,0.100689478219
55948,0.101042807102
55949,0.139868214726
55950,0.103587351739
55951,0.12459949404
55952,0.12484087795
55953,0.187941461802
55954,0.0971108153462
55955,0.0301031414419
55956,0.116445846856
55957,0.163783371449
55958,0.155291810632
55959,0.123551107943
55960,0.160914972425
55961,0.0833685919642
55962,0.11906246841
55963,0.0700570046902
55964,0.254449814558
55965,0.218664184213
55966,0.0709617510438
55967,0.0330835059285
55968,0.082612849772
55969,0.151759207249
55970,0.0672923922539
55971,0.100882731378
55972,0.0575600154698
55973,0.098366715014
55974,0.175183713436
55975,0.563982069492
55976,0.132746845484
55977,0.0759627223015
55978,0.0988959446549
55979,0.0442032925785
55980,0.0779957249761
55981,0.147796943784
55982,0.0728328973055
55983,0.0276941414922
55984,0.153584986925
55985,0.143057182431
55986,0.0483259819448
55987,0.644838809967
55988,0.0273491349071
55989,0.118212066591
55990,0.130145162344
55991,0.0405906774104
55992,0.107531778514
55993,0.093926101923
55994,0.10420640558
55995,0.139225363731
55996,0.0325172394514
55997,0.133090257645
55998,0.134228006005
55999,0.225648760796
56000,0.212596476078
56001,0.172198653221
56002,0.309487968683
56003,0.231524199247
56004,0.159830853343
56005,0.144948735833
56006,0.250238895416
56007,0.182670459151
56008,0.103895530105
56009,0.0822250396013
56010,0.123276807368
56011,0.150743111968
56012,0.13413362205
56013,0.0388623587787
56014,0.0682966411114
56015,0.0690797567368
56016,0.330693930387
56017,0.0229329075664
56018,0.0186113473028
56019,0.142312288284
56020,0.0636924281716
56021,0.108562611043
56022,0.0406722798944
56023,0.19459541142
56024,0.266705185175
56025,0.328561455011
56026,0.0627549886703
56027,0.140309214592
56028,0.0945647582412
56029,0.210028767586
56030,0.143925905228
56031,0.230679869652
56032,0.143035054207
56033,0.0249548982829
56034,0.0717156454921
56035,0.0777735263109
56036,0.106703802943
56037,0.0591148026288
56038,0.306732535362
56039,0.0718152970076
56040,0.137589842081
56041,0.198436886072
56042,0.121346585453
56043,0.0664300471544
56044,0.115564629436
56045,0.152725994587
56046,0.0525826923549
